Enabled?,Guid,FeatureArea,Noisy?,API,BreakPointLocation
0,2CDFDD54-3504-4C97-8A2C-B9826C6B968A,HOSTING,0,ICLRMetaHost::EnumerateInstalledRuntimes,mscoreei!CLRMetaHostImpl::EnumerateInstalledRuntimes
0,17FDD475-4D53-4B6C-ACC2-B9A7FDBF2024,HOSTING,0,ICLRMetaHost::EnumerateLoadedRuntimes,mscoreei!CLRMetaHostImpl::EnumerateLoadedRuntimes
0,B058AFA6-541B-4AE1-83DD-B9D7666D7684,HOSTING,0,ICLRMetaHost::GetRuntime,mscoreei!CLRMetaHostImpl::GetRuntime
0,F1F79776-D661-4F8F-A495-BA3A35E98C03,HOSTING,0,ICLRMetaHost::GetVersionFromFile,mscoreei!CLRMetaHostImpl::GetVersionFromFile
0,B5DEAA4D-C8A8-4406-BE21-BA7C8EA981E3,HOSTING,0,ICLRMetaHost::RequestRuntimeLoadedNotification,mscoreei!CLRMetaHostImpl::RequestRuntimeLoadedNotification
1,AF756C50-5F59-4AEC-8A2C-BA7FF6534E86,HOSTING,0,ICLRMetaHost::SetProcessConfig,mscoreei!CLRMetaHostImpl::SetProcessConfig
0,852C137B-EEC7-43A0-8176-BA88644AED43,HOSTING,0,ICLRMetaHostPolicy::GetRequestedRuntime,
0,D3567570-67CC-478B-964A-BAD26C911B9E,HOSTING,0,ICLRRuntimeInfo::GetInterface,mscoreei!CLRRuntimeInfoImpl::GetInterface
0,61DF2CB9-5571-49E8-BC90-BADC65DF2600,HOSTING,0,ICLRRuntimeInfo::GetProcAddress,mscoreei!CLRRuntimeInfoImpl::GetProcAddress
0,36E11497-DECD-4DE0-8780-BB8ABAD4DEA7,HOSTING,0,ICLRRuntimeInfo::GetRuntimeDirectory,mscoreei!CLRRuntimeInfoImpl::GetRuntimeDirectory
0,ACAA86EA-08EB-414B-AD50-BBBF6B3184D6,HOSTING,0,ICLRRuntimeInfo::GetVersionString,mscoreei!CLRRuntimeInfoImpl::GetVersionString
0,746679D2-3F3B-48EA-ADD1-BC58306407FC,HOSTING,0,ICLRRuntimeInfo::IsLoaded,mscoreei!CLRRuntimeInfoImpl::IsLoaded
0,56F34582-B073-4D5E-B15F-BCBE3C8AAFF6,HOSTING,0,ICLRRuntimeInfo::LoadErrorString,mscoreei!CLRRuntimeInfoImpl::LoadErrorString
0,2C201B2B-DEE7-402E-A265-BD332A27087C,HOSTING,0,ICLRRuntimeInfo::LoadLibrary,mscoreei!CLRRuntimeInfoImpl::LoadLibrary
0,F4F5DCD4-E248-4A6D-9B05-BD3ED16B735C,HOSTING,0,ICLRRuntimeInfo::GetDefaultStartupFlags,mscoreei!CLRRuntimeInfoImpl::GetDefaultStartupFlags
0,B4A3222F-29ED-48CF-AF00-BD56AA838610,HOSTING,0,ICLRRuntimeInfo::SetDefaultStartupFlags,mscoreei!CLRRuntimeInfoImpl::SetDefaultStartupFlags
0,9F5127FD-87F1-4179-9E53-BD74CDCC08BD,HOSTING,0,ICLRRuntimeInfo::IsLoadable,mscoreei!CLRRuntimeInfoImpl::IsLoadable
0,16A5A9DE-82AE-4914-A71B-BD8A8690E877,HOSTING,0,ICLRRuntimeInfo::BindAsLegacyV2Runtime,mscoreei!CLRRuntimeInfoImpl::BindAsLegacyV2Runtime
0,721A043A-1560-4AC3-B036-BDD81377BABB,HOSTING,0,ICLRTask2::BeginPreventAsyncAbort,
0,CC8B4B86-3E37-4557-B037-BDD8D068D235,HOSTING,0,ICLRTask2::EndPreventAsyncAbort,
1,D4DB250C-05FF-4EF0-87A7-BF49F331BA05,HOSTING,0,CallFunctionShim,mscoreei!CallFunctionShim
1,D03C9BB0-3C08-4DDB-8B5B-BFA60C3B1302,HOSTING,0,ClrCreateManagedInstance,mscoreei!ClrCreateManagedInstance
1,E1037DF5-B34A-4BB9-9775-BFF011418492,HOSTING,0,CorBindToCurrentRuntime,mscoreei!CorBindToCurrentRuntime
1,BCD34DFE-B307-4367-9AE5-C00F19B35E3E,HOSTING,0,CorBindToRuntime,mscoreei!CorBindToRuntime
1,9DA87AAC-D2A2-42AC-9A33-C049812E6B39,HOSTING,0,CorBindToRuntimeByCfg,mscoreei!CorBindToRuntimeByCfg
1,D2B67E49-99A1-4259-AFFA-C0A99EE42605,HOSTING,0,CorBindToRuntimeEx,mscoreei!CorBindToRuntimeEx
1,D77AF127-4327-4C0A-83D4-C1A68F4A77CD,HOSTING,0,CorBindToRuntimeHost,mscoreei!CorBindToRuntimeHost
1,FF2504E3-68B1-4115-9880-C1CB79EF2400,HOSTING,0,CorExitProcess,mscoreei!CorExitProcess
0,3BB3AABF-2662-4025-9A83-C1F9AC3ACB9A,HOSTING,0,CorLaunchApplication,
1,3C6B67DF-BC26-4308-970A-C20F0B281A22,HOSTING,0,CorMarkThreadInThreadPool,mscoreei!CorMarkThreadInThreadPool
1,024375CF-9ED6-4696-85A8-C28F40658FB4,HOSTING,0,CreateDebuggingInterfaceFromVersion,mscoreei!CreateDebuggingInterfaceFromVersion
0,D392C880-3095-4BCE-94EB-C2D8CC93526E,HOSTING,0,CreateICeeFileGen,
0,4D4E3330-D3A2-4780-901E-C322515022D4,HOSTING,0,DestroyICeeFileGen,
0,5FEE0093-1B99-440D-B36C-C3B5EC1BF525,HOSTING,0,GetCLRIdentityManager,
1,DEA76B73-0D44-43A7-9590-C4351CD70921,HOSTING,0,GetCORRequiredVersion,mscoreei!GetCORRequiredVersion
1,D67AEB2A-3A61-48EE-9EC4-C477CB73D258,HOSTING,0,GetCORSystemDirectory,mscoreei!GetCORSystemDirectory
1,A728BC8A-7D6E-4872-9CFB-C490B0EE68DC,HOSTING,0,GetCORVersion,mscoreei!GetCORVersion
1,90651ABA-28C5-4F1B-BDAB-C4E5D9A3CDA3,HOSTING,0,GetFileVersion,mscoreei!GetFileVersion
1,7AB086FC-BB38-4FF8-8168-C54A2966D7E1,HOSTING,0,GetRealProcAddress,mscoreei!GetRealProcAddress
1,B779729F-8566-4692-8A0B-C679B280C7F3,HOSTING,0,GetRequestedRuntimeInfo,mscoreei!GetRequestedRuntimeInfo
1,06F4B4E6-8B6A-4F84-89D3-C715B9FE600E,HOSTING,0,GetRequestedRuntimeVersion,mscoreei!GetRequestedRuntimeVersion
1,0730E59A-4262-41C2-B2E1-C773B4312B77,HOSTING,0,GetRequestedRuntimeVersionForCLSID,mscoreei!GetRequestedRuntimeVersionForCLSID
1,0B087E69-5EC1-4F64-BB94-C807962658AD,HOSTING,0,GetVersionFromProcess,mscoreei!GetVersionFromProcess
1,638D0163-1754-45F8-A7EB-C8AD3F9089B5,HOSTING,0,LoadLibraryShim,mscoreei!LoadLibraryShim
1,DBE5B3BE-9C58-444A-AA18-C9993B48AF8A,HOSTING,0,LoadStringRC,mscoreei!LoadStringRC
1,FAE20289-6088-4AF9-A283-C9A4C7548119,HOSTING,0,LoadStringRCEx,mscoreei!LoadStringRCEx
1,9B2AA4BD-0B0F-455A-AEF9-C9E6EE426AB6,HOSTING,0,LockClrVersion,mscoreei!LockClrVersion
1,9E45F3B5-7A1B-466E-A112-CA0ED113F260,HOSTING,0,RunDll32ShimW,mscoreei!RunDll32ShimW
1,EDF9C37B-46B5-46BE-9826-CAD1693368BE,HOSTING,0,CLRCreateInstance,mscoreei!CLRCreateInstance
